text,label
baiatu laur trb ajut inv proper prost rau incep dea reply player decent ro inv,4
spurcat echip național istor fotbal strikes again nai așa,4
sâng to etun viaţ sâng to etun viaţ sâng to etun viaţ,3
obiceicin urășt sufer urăsc trebui iert înconj dragost ieș ură singur greu poateiub iubir caut saleest lesn iertat,3
chin spun europen arat,4
adus omu ’ ceaiur acas bunic pt roșun gât,3
doamn fereasc păzeșt fac așa,3
intampl ro curand econom bubui spun drogangiu guvern,3
vrăjit bun suflet,3
cap noapt nam dormit,3
parchet judecător panciu consider variant victime spun forţat fac sex susţin cauz fapt tatăl fete „ reacț prompt ” „ urgenț fapte reclam star pericol creat ”,2
,3
yubo gasit inchis dreacu contu termin,4
scurt merit atent niman rov,3
sta linist fac accident bun drumur caz faț merg tar drum ști denivelar pt intaln unadouatre merg vitez ocolest inconstient groap pui brusc frân,3
incep triology lam termin număr cazur vazut fa sar joc altu,3
deștept bogat cult întotdeaun exist deștept bogat cult decât neînlocu,3
treb mărit atent scris ani interes mărit,3
aminteșteț greșit,3
coap dulc ști perfect arăț,0
okay versiun gag singur versiun arat irl,3
fet dezamag,1
zâmbeșt gratis ani fericiț,3
împreun gat pas vre,3
ferit dumnezeu protejaț decât băgaț otrav vaccin,3
ani cele cut sweet prieten part ceț doreșt bucur plin bucurăt maximum anisor,3
seenai zic muț blockgrai,3
așa întâmpl vind lum numeșt adaos comercial ajung număr intră tax stat deloc mic,3
baraolt organiz număr ani anual castel daniel seminar jurnalișt mânc extraordin cazar mișto servic incred prieten reven ani neam mutat bran porc experienț,3
plâng stoc rămân,3
impecabilaar păsăr sexy,0
muniț psd haur,3
bun simt dispunpentru magnif frumuseț feminin relief postur adopt imagin creatoar admir nesfârș creatiadomn frumoas doamn vieț melecu stim respect,0
oamen lgbt exist vrem adus fort secret infiltr energyefect realizeaz erau fric afis public puteau inchis rau distrus smr,4
așa scorpion,3
ocup școal ras internet lmaoo duc mersiiii sper var frumoas lt număr,3
scoat pepen opoziț bun patrioț culoar polit postac deghizaț psdul aur taliban dreapt așa chelios calin nazișt împuțiț fac teor ras albă,3
dulap așa prost feric,3
ieșir spațiu astronauț chin lucr staț spațial,3
suntet expert canap antrempro servic imbunatat enorm tinand cont inaltim progress uso număr mental ajung pot astept bubui sabalenk pliskova…,3
tră trecut amintir alcool,3
nui ascult spun renunț continuaț împingeț lăsaț rezult apar reușit zâmbet suficient spun „ vez țiam spus așa ” necunosc,3
încă ies afar prieten ida recunosc număr minut stam vedeam jucam luam biciclet trotinet rol ieș stam telefon merg parc stam vorb etc plăc vad cop joac general copii mar stau telefoan afr,3
micu miar fric măs,3
intelectual întreag lum degrad ilegal plămân ani extrem ilegal rug răzbunaț pagub posibil executaț autoapăr posibil sunaț poliț rug răspândiț informaț,3
invart bul gresit puscarias lect viat youtub,3
marcel ciolacu răbufn adres guvern „ transform haiduc – iau sărac bogaț ”,3
pul,4
arăț superb îngeraș,0
întâmpl marginal vorb dac premier primar oraș import pesemn includ discurs polit decât imper roman,3
cnd ciclu cnd adi pizd putin decat acm at yes we will hump,4
iubir frumoas,0
îndrăzneșt fur român cac gur bătrân,4
regin mia luat urech analiz urech dreapt lovit mam cacat vad sâng uscat urech vit drac,4
așa plac soț,3
nop cred animal șifonier carem mănânc hain dem rămân mic,3
stau balcon uit număr minut nedumer motoret ciudat lumin incred miau fur hus cârp nenoroc număr lei bă băet,3
spus voiam săț atrag atenț gresit afirmaț cazur,3
popor relig însă vre ilegaliz avort sodom motiv relig zic bun creștin ajuns închin,3
întreb naib mam număr cop ursul von der leyen promov impun inject europen serur letal inclus cop nebun lgbtqp pred pornograf grăd renunț cuvint mam amp tat,4
ramas număr cop mort măs ora biser măs proast is drac,4
normal trebuit post actor gb special hd vorbit ker așa încă văzut ziu nașt ker erau număr ani gb vorbeșt actor așa cred hd duc,3
situ delic nivel nato mirc geoan federaț rus aleg deliber agres,3
drăguț dulc,0
florin cîțu anunț ultim oră angajaț răniț exploz petromid,3
apăr shop,3
revanș postpandem tac coa pul milsug tac dracu reacționar,4
așa mers boss,3
sincer arat ok pan frumusest crim lik frumuset motiv ste inchisoar,3
vez unde stă cap,3
seenai zic ofer vacanț blockgar,3
trebui mănânc poț reorient mânc sănăt bun cunosc doamn voi mănânc fruct legum crud,3
relat serioas dai batai aib copii bucur spun tat număr copii cateod gre mint raman amintir frumoas,3
apăr „ ochi foc ” ape ocean golf mexic imagin spectacul,3
trecut pestepetersco biciclet capdar lasa citit cad palac of dogs,3
ema lam primit număr minut urmă,3
capet teren laud încă patinoar loc metro otopen așa reprim concesiun tren,3
pantalon asti num scurt nus,3
suficient așa argument,3
sărut,0
gen prieten las plec bei număr ber,3
mir tucker interviu mam fet viaț posibil distrus număr ani vaccin termin plâns plm încă pro vaccin vre răspunsur pizd măt răspuns vre ția distrus copil,4
drag lik postar twitter datoreaz neapar fapt miau placut postar exist posibil vomit leam vazut,3
ani army iubesc,3
adevăratsunt minciunidac așa siguranț semnat destan mam singur,3
manc ingras accept,3
ajung dai seam fapt era feric,3
las gatit nevast las gatit,3
rival aleksandr lukaşenko intră rând închisoar viktor babarîko sta număr ani grat,3
făcut combinaț trecut fmm,3
bag miaș pul amer om ajutor,4
grup facebook admit ubb sigur găseșt informaț intrat an trecut legat admit ajut întrebăr facult im her,3
arat pul credet vreau vad pul raspuns domn chelu,2
colect întâln așa,3
așa dulc,0
menajer prins camer video furând obiect intim propriet „ lam văzut pern ”,3
lucr vero număr aveam somn zis beau subt lasat influient muzic cap tulbur,3
pep yasmin vacanț can famil fetiț cântăreț destinaț ales îndrăgostiț,3
fantast gust grozav multim proprietăț prieten bert jud prahoval adus oras grădin cativ ani nelips men famil,3
ver pul crez tia cumpar pack număr likeur tweet crez prost lmfaoooooo,4
taicătău luzăr așa blest iau lucrur,4
ese dulc ese dulc ese dulc,0
nam mam chef vorb teaș parad scrie încă săț fac mam nai vrut protej vorbit feme deodat lea zis vit sid nui blestem mam oamen,4
împărț manc colegu ’ banc merit staț împreun,3
spuneț ’ național român citit buz văd antrenor secunz își pun mân gur joe pesc wis guys,3
putern arma lum informat,3
oficial încălc număr cod rutier dintrun foc amend rămas permis lea spus polițișt,3
nam lucrur import făcut greu adorm munc,3
tiam follow păr era jn edit bun om treab las,3
descotoros cacatst afric miro lux,3
nut dor bărbaț frumoș pedant bogaț pul lung groas doreștet bărbaț bun panaramo,0
soran cîrst nea spus jucat rupt cm jumăt muşch pectineu primit recomandăr joac doctor miau spus principiu intru teren turneu aveam nicio speranț ținând cont făcut așteptăr,3
par ireal ani refuz aflu lucrur nct ateez tbz trup general zic număr venit cap,3
ambe abord pur formal tacut triumfat acumul tensiun coalit societ cac stakeholder bagat seam consult tinut număr extrem tacer propoz elipt wow facut crest,3
fric mândru deranj viaț aștept ora exact exist obstacol amintiț găsiț bun decât puteț merg,3
usa vin lucrur ascun medi apar proast fuf penal ziu amer colosal florid gettr restricțion medi rețel socializ îndop lum pandem minciun vaccin,4
femei respect fac mic tâmpen,1
frumoas culoar păr vreau pizdut superb perfect,0
mar uriaș ciclu,3
așa estedin păcat,3
curioas par rozmereu uit num,3
administrator femei jigod spus ajuns conduș feme bro sparg dinţ,2
cândv twitter mia spus laud libido însă observ libido atins cot maxim arat sexy,1
bun nus ved relat bag fiisu,3
desert dulc cred mers sos fruct pădur,3
straightforward singur acas număr schimbat tactic,3
bag pul încep băieț oraș situ par gen uit puțin lucrur plac tv gen aduc amint rud coleg cocalar fmm,4
așa dor bat recordur trecut artișt not performans performans performans srit jha and shabbir ahluwal performans performans,3
coai mor rematch moar nov calcat masin folosest soft turne crec joac altu contu,4
fut,0
pul suculent coa suculent mmmmmm,0
buz sărut iau amint sărut moar spun vorb dor accept răneasc cuvint buz trăd ușor,3
plac savur saliv extrem dulc ies frumoas stăpân,0
coposu constantinescu băsescu vad puțin lung lin admiraț tăcer admir,3
gatit macaroan carn tocat bogat,3
smintit trebui arest transmit bol,4
mam sugeo moment,4
imbecil efraudin,4
ratat mbapp zis rateaz așa,3
slav domn toț îs țar bruh,3
trec ani iubir drag dorit deduc arat bărbat,3
ani număr adolescenț tânăr matur vez ochelar fac efort înțeleg,3
dezax ister bat câmp nonstop habar nar vorbeșt maș apuc coment șah jucam spat bloc ghen boșorogi…,4
andre par portocaliu știe,3
dracu naț pământ evrei uit așa creat holocaust total proșt vreț ucideț mas oamen,4
daniel crudu lenjer intim instagr silviu mes fan vedet taxato „ rușin ”,1
fan scufund priv decolt volupt,1
sam număr vre vin deloc naib,3
băutur băutur man feme număr stel,1
țigan negru,4
nah variant est european scoverg,3
analiz sfertur final scurt preview astept redact tackl confruntar semifinal sper,3
număr angaj case albe feme număr origin rasial etnic diver,3
cheam emma răducanu desteptul ști tenis las pac,3
exclus veșt proast salman khan trist strop machiaj iuli vântur își alin singurăt cafen,1
sta termin coast fac pauz,3
afle asti plac fet cred mas backflip,3
măi frumis intra pul pizd,0
domn morar știe arat școal credeț capabil,3
frumoas iubit sta ascuns chilotel vreau pupic,0
tatuaj mod superb arat esti femei sigur caracter putern conteaz,0
pet albe picior cativ ani crez vitiligo provoac cancer piel oar,3
ved primit pizd strigat fet strad for no reason,1
sot bea deloc,3
minun renunț finalchiar merit fac placok pauz mic aștept rev,3
esti frumoas alexandr puplt număr,0
gen auzit plecat sot sot serviciu,3
oamen asti merit fierbint foc,3
iam crezut rămas poft mânc schimb,3
soar ies bag nor trebui sincroniz factur enel,3
oas oas oas,3
pac furtun,3
bobung voiam văzusem poz părut wow tunsoar problem păr ondul natural însemn stau îndrept zilnic nam răbd pt așa zic laș lung,3
plac fac femei feric limb,1
număr lik uri iau tenes,3
ardelean adevăr vorbeșt ie loc,3
┊ ┊𝗖𝗢𝗨𝗡𝗧𝗘𝗥 𝗦𝗧𝗥𝗜𝗞𝗘 ༄ număr – ok însă hackur număr ani calum juca pierd enerv ¡ ઇઉ,3
priveșt domen arte singur element generaț șia consider perioad stud productivartist coleg grup deven ilustr cart cop wtf,3
mam număr secund deschid frigider hai reped usa,3
baz înverșunăr poetic află femei rezistent avansur,1
elev merg școal dea concurs olimpiad indiferent ceor dorm mam trebălui cas ved ferestr apartament cop părinț mergînd școl zic tatăl ” uit copii,3
singur tin ambe echip plac max ambe,3
arat lytton oraș canadian ars complet temperatur ajuns aproap număr grad,3
atmosfer crăciun plin canicul arad primăr prob braz sărbat iarn,3
luat bac pus poz insta pun,3
număr număr hai max număr cealalt vre mușch,3
zic fac blond proast,0
ani,3
coai adix batai joc seduq sv ahahabababab plang trolat mars sclavul cerea canal infectul ajuns arfe pul esti,4
dc greu găsesc sandal fain mearg pantalon scurț roch var vad extrem urat purt,3
las rușin,3
dolănescu,3
societ tea recunosc dilf,0
buton block arat tentant,3
venit vacant masin frant angli volan dreapt pan septembr grij sosel patr,3
rețet găs arat interes,3
ieș reped televizor spu interven,3
curioas,3
aproap număr saptaman mam gandit serios raspuns intreb ajuns concluz exist,3
clătite…in caz clătit nut ajung tie soț zon,3
toamn ocup put săptămân viitoar arăț număr ore piolet colțar țac pac șiam plecat,3
bă lil uzi vez lucr prof singur chest gust sărăc,4
coai bag pul dream,4
usor revin form motiv spus mental usor trebuiasc retrag număr plecat german zicand număr apar problem vech lang ruptur rom,3
căsat cred încă oblig demonstr fet star trez eros băieț ” pag număr aten antic incest interzis nicio leg femei consider rău necesar intra detal par,1
mias vandut suflet pt femei esti,3
batai joc echip rost intru detal,3
gand jjk număr ziu,3
goodstory propr spațiu destin organizăr eveniment,3
selecționer danemarce jubil ajuns semifinal euro număr „ echip construito întro ”,3
dai dinaf atît sexapeal,0
interes pens încă,3
german număr salar valoar brut net puțin număr puțin bun clas impoz număr număr puțin număr număr,3
iubir,0
goal uta bătrân doamn world club friendlies aluminij număr uta bătrân doamn goal youssouf berrechid morocco botol pro mouloud oujd număr youssouf berrechid,3
feme mimeaz orgasm senzat barbat pas,1
sta fetiț linișt vizit maramureș zon român puțin limpez ape tea prins doreșt reduc poluăr populaț inut limit dreptur circulaț destind etc ajutor serur magic,3
nvm intrat arat normal zol apar garden,3
miam făcut rapel uitat amorțeșt braț femei mia pus plastur amu țin vat gaur ziu,3
dc gelos,3
număr temperatur număr °c presiun număr mmhg vânt număr kmh umid număr,3
sugar daddy junj ofer cump vre,0
transmit mesaj clar viat zic wever brej cerut factur zis ocup scurt posibil trecut număr zil putut scurt povest,3
„ întâlneșt persoan fac clic simț confort cunoscuto viaț trebui prefac ” alexandr adornetto,3
yamy ador păsăr dulc,0
greșeșt așa învăț scri,3
vre adevăr spun articol așa scrie vorbeșt știe,3
opun sexglobalist roman înfluent clas polit goan funcț plătit aduc șpăg cer șoșoac țip influent singur put schimb ciolacu sodomiz dancu,3
dimineaț,3
drag suflet,3
adevar pui suflet parch ies ales loc stramt feme parcheaz prost invest emotional act parcar,1
asti star zic lov talk sex,3
